address,zip,town,list_date,sold_date,days_on_market,list_price,sold_price,sold_vs_ask_pct,property_type,conflicts,_sources
39 NORTH GATE RD,07945,Mendham,2024-08-04,2024-05-17,,1595000,1595000,0.0,Single Family,year_built,"listing_scrape,nj_records"
468 CHERRY LN,07945,Mendham,2024-08-04,2024-05-17,,1575000,1600000,1.59,Single Family,,"listing_scrape,nj_records"
61 W Main St,07945,Mendham,2024-08-04,2024-05-17,,799000,775000,-3.0,Single Family,,listing_scrape
4 ASTER TER,07945,Mendham,2024-08-04,2024-05-20,,699000,730000,4.43,Single Family,,"listing_scrape,nj_records"
5 LANGFORD DR,07945,Mendham,2024-08-04,2024-05-20,,1250000,1300000,4.0,Single Family,,"listing_scrape,nj_records"
1 Canterbury Ct,07945,Mendham,2024-08-04,2024-05-31,,1100000,995000,-9.55,Single Family,,listing_scrape
10 Shadowbrook Way,07945,Mendham,2024-08-04,2024-06-03,,1375000,1461000,6.25,Single Family,,listing_scrape
165 Cherry Ln,07945,Mendham,2024-08-04,2024-06-03,,2695000,2395000,-11.13,Single Family,,listing_scrape
26 SUNSET PL,07946,Long Hill,2024-08-04,2024-05-04,,695000,733000,5.47,Single Family,,"listing_scrape,nj_records"
45 Northfield Rd,07946,Long Hill,2024-08-04,2024-05-24,,699000,775000,10.87,Single Family,,listing_scrape
65 Old Forge Rd,07946,Long Hill,2026-04-19,2026-02-13,,1750000,1916000,9.49,Single Family,,listing_scrape
49 Fairchild Ave,07950,Morris Plains,2023-11-09,2023-11-02,,680000,685000,0.74,Multi-Family,,listing_scrape
19 WALSH WAY,07950,Morris Plains,2024-03-13,2023-12-13,,645000,636000,-1.4,Single Family,,"listing_scrape,nj_records"
20 Emerson Rd,07950,Morris Plains,2024-03-13,2023-12-15,,998000,998000,0.0,Single Family,,listing_scrape
66 Moraine Rd,07950,Morris Plains,2024-03-13,2023-12-15,,625000,662000,5.92,Single Family,,listing_scrape
2467 Route10 Bldg 6 Unit 2A,07950,Morris Plains,2024-03-13,2023-12-21,,199999,218000,9.0,Condo,,listing_scrape
6 Fairhaven Dr,07950,Morris Plains,2024-03-13,2023-12-21,,625000,690000,10.4,Single Family,,listing_scrape
28 Skyview Ter,07950,Morris Plains,2024-05-16,2024-02-25,,950000,950000,0.0,Single Family,,listing_scrape
2 Waverly Ct,07950,Morris Plains,2024-05-16,2024-03-04,,950000,985000,3.68,Single Family,,listing_scrape
2467 Route 10 Units 50 & 4B,07950,Morris Plains,2024-10-29,2024-05-03,,199999,235000,17.5,Condo,,listing_scrape
419 Mountain Way,07950,Morris Plains,2024-08-04,2024-05-10,,990000,1101000,11.21,Single Family,,listing_scrape
30 GLENBROOK RD,07950,Morris Plains,2024-08-04,2024-05-17,,600000,656000,9.33,Single Family,,"listing_scrape,nj_records"
8 Ridgewood Rd,07950,Morris Plains,2024-08-04,2024-05-17,,579900,675500,16.49,Single Family,,listing_scrape
2467 Route10 Unit 1A,07950,Morris Plains,2024-08-04,2024-05-23,,225000,222000,-1.33,Condo,,listing_scrape
12 Moraine Rd,07950,Morris Plains,2024-08-04,2024-06-03,,748800,850000,13.51,Single Family,,listing_scrape
32 Burnham Rd,07950,Morris Plains,2024-08-11,2024-08-09,,440000,440000,0.0,Single Family,,listing_scrape
4 Christine Dr,07950,Morris Plains,2024-11-20,2024-10-16,,749990,875000,16.67,Single Family,,listing_scrape
15 SUNSET RD,07950,Morris Plains,2025-06-26,2024-10-29,,699000,790000,13.02,Single Family,,"listing_scrape,nj_records"
859 Miller Rd,07950,Morris Plains,2025-03-07,2025-03-04,,770000,800000,3.9,Single Family,,listing_scrape
10 Cross Rd,07950,Morris Plains,2025-12-20,2025-12-19,,850614,850614,0.0,Single Family,,listing_scrape
13 Mountview Rd,07950,Morris Plains,2026-03-30,2025-12-30,,800000,888800,11.1,Single Family,,listing_scrape
40 E Main St,07960,Morristown,2023-08-23,2023-07-25,,2275000,2325000,2.2,Single Family,,listing_scrape
17 Chadwell Pl,07960,Morristown,2025-01-31,2023-08-23,,1295000,1250000,-3.47,Condo,,listing_scrape
7 Prospect St Unit 506,07960,Morristown,2023-09-30,2023-09-29,,490000,490000,0.0,Condo,,listing_scrape
10 Lake Valley Rd,07960,Morristown,2023-10-19,2023-10-17,,558000,530000,-5.02,Single Family,,listing_scrape
33 Spring Brook Rd,07960,Morristown,2023-11-03,2023-11-02,,1000000,1050000,5.0,Single Family,,listing_scrape
20 Orchard St,07960,Morristown,2023-11-21,2023-11-17,,1175000,1175000,0.0,Multi-Family,,listing_scrape
22 Orchard St,07960,Morristown,2023-11-21,2023-11-17,,1175000,1175000,0.0,Multi-Family,,listing_scrape
50 Elm St Apt F,07960,Morristown,2023-11-23,2023-11-22,,249000,249000,0.0,Condo,,listing_scrape
20 White Deer Ln,07960,Morristown,2024-03-13,2023-12-15,,2295000,2275000,-0.87,Single Family,,listing_scrape
22 Schoolhouse Ln,07960,Morristown,2024-08-30,2023-12-15,,3649999,3250000,-10.96,Single Family,,listing_scrape
293 Mount Kemble Ave,07960,Morristown,2024-03-13,2023-12-15,,599000,550000,-8.18,Single Family,,listing_scrape
64 WETMORE AVE,07960,Morristown,2024-03-13,2023-12-15,,685000,570000,-16.79,Single Family,sold_price,"listing_scrape,nj_records"
40 Dorothy Dr,07960,Morristown,2024-03-13,2023-12-18,,699900,775500,10.8,Single Family,,listing_scrape
56D Ridgedale Ave Unit D,07960,Morristown,2024-03-13,2023-12-19,,439000,450000,2.51,Townhouse,,"listing_scrape,nj_records"
62 Brook Dr,07960,Morristown,2024-03-13,2023-12-19,,1799000,1700000,-5.5,Single Family,,listing_scrape
7B Dorado Dr Unit B,07960,Morristown,2024-03-13,2023-12-19,,425000,450000,5.88,Condo,,listing_scrape
10 TIFFANY RD,07960,Morristown,2024-03-13,2023-12-20,,1475000,1475000,0.0,Single Family,,"listing_scrape,nj_records"
2 Hancock Dr,07960,Morristown,2024-03-13,2023-12-21,,480000,480000,0.0,Condo,,listing_scrape
17 KENMUIR AVE,07960,Morristown,2024-08-30,2023-12-28,,899900,900000,0.01,Single Family,,"listing_scrape,nj_records"
47A LAKE RD,07960,Morristown,2024-08-30,2024-01-09,,499999,580000,16.0,Single Family,,"listing_scrape,nj_records"
10 Zamrok Way,07960,Morristown,2024-03-31,2024-01-19,,649900,650000,0.02,Condo,,listing_scrape
4 Dukes Ct,07960,Morristown,2024-08-30,2024-02-07,,1325000,1200000,-9.43,Single Family,,listing_scrape
47 Hillairy Ave,07960,Morristown,2024-08-30,2024-03-04,,550000,550000,0.0,Single Family,,listing_scrape
2 Baxter Rd,07960,Morristown,2024-08-30,2024-03-28,,1599000,1460000,-8.69,Single Family,,listing_scrape
25 Miller Rd,07960,Morristown,2024-04-05,2024-04-04,,4300000,4300000,0.0,Townhouse,,listing_scrape
11 Green Knolls Rd,07960,Morristown,2024-05-23,2024-04-30,,679000,740000,8.98,Single Family,,listing_scrape
37 COMMUNITY PL,07960,Morristown,2024-08-04,2024-05-01,,1465000,1465000,0.0,Condo,,"listing_scrape,nj_records"
63 TAFT LN,07960,Morristown,2024-08-04,2024-05-06,,575000,640000,11.3,Condo,,"listing_scrape,nj_records"
3 Tennyson Ct,07960,Morristown,2024-08-04,2024-05-07,,1350000,1550000,14.81,Single Family,,listing_scrape
"7 MAPLE AVE, UNIT 8",07960,Morristown,2024-08-04,2024-05-07,,1295000,1225000,-5.41,Townhouse,,"listing_scrape,nj_records"
1 Burnet Rd,07960,Morristown,2024-08-04,2024-05-10,,975000,1075000,10.26,Single Family,,listing_scrape
278 Mount Kemble Ave,07960,Morristown,2024-08-04,2024-05-10,,475000,485000,2.11,Single Family,,listing_scrape
320 South St Apt 2E,07960,Morristown,2024-08-04,2024-05-10,,335000,340000,1.49,Condo,,listing_scrape
45 Constitution Way,07960,Morristown,2024-08-04,2024-05-13,,699000,699000,0.0,Townhouse,,listing_scrape
35 HILLCREST AVE,07960,Morristown,2024-08-04,2024-05-14,,575000,653000,13.57,Single Family,year_built,"listing_scrape,nj_records"
10 Hillview Ter,07960,Morristown,2024-08-04,2024-05-15,,649900,701000,7.86,Single Family,,listing_scrape
11 Canfield Way,07960,Morristown,2024-08-30,2024-05-15,,1249000,1300000,4.08,Single Family,,listing_scrape
51 Mount Kemble Ave Apt 402,07960,Morristown,2024-08-04,2024-05-15,,624999,625000,0.0,Condo,,listing_scrape
4D Leva Dr,07960,Morristown,2024-08-04,2024-05-16,,429500,500300,16.48,Condo,,listing_scrape
58 DOGWOOD RD,07960,Morristown,2024-08-04,2024-05-16,,750000,840000,12.0,Single Family,,"listing_scrape,nj_records"
6 Altamont Ct Apt 16,07960,Morristown,2024-08-04,2024-05-16,,310000,340000,9.68,Condo,,listing_scrape
41 Hilltop Cir,07960,Morristown,2024-08-04,2024-05-17,,1375000,1415000,2.91,Single Family,,listing_scrape
19 Tall Timber Dr,07960,Morristown,2024-08-04,2024-05-20,,899900,901500,0.18,Single Family,,listing_scrape
4 Kissel Ln,07960,Morristown,2024-08-04,2024-05-21,,850000,910000,7.06,Single Family,,listing_scrape
21 Sand Spring Rd,07960,Morristown,2024-08-04,2024-05-23,,2195000,1850000,-15.72,Single Family,,listing_scrape
19 Eagle Nest Rd,07960,Morristown,2024-08-11,2024-05-24,,1535000,1535000,0.0,Single Family,,listing_scrape
12 Herms Pl,07960,Morristown,2024-08-04,2024-05-30,,775000,851000,9.81,Single Family,,listing_scrape
114 Skyline Dr,07960,Morristown,2024-08-04,2024-05-31,,1550000,1400000,-9.68,Single Family,,listing_scrape
14 Tingley Rd,07960,Morristown,2024-08-04,2024-05-31,,999888,1060000,6.01,Single Family,,listing_scrape
110 Washington Ave,07960,Morristown,2024-08-04,2024-06-03,,975000,1210000,24.1,Single Family,,listing_scrape
607 Pitney Pl,07960,Morristown,2025-01-31,2024-06-29,,299999,336500,12.17,Single Family,,listing_scrape
34 Kennedy Ln,07960,Morristown,2024-07-11,2024-07-10,,2900000,2900000,0.0,Single Family,,listing_scrape
39 Spring Brook Rd,07960,Morristown,2024-07-23,2024-07-22,,1295000,1325000,2.32,Single Family,,listing_scrape
14 Oheka Pl,07960,Morristown,2024-10-28,2024-08-01,,1395000,1520000,8.96,Townhouse,,listing_scrape
380 South St,07960,Morristown,2025-02-10,2025-02-09,,300000,335000,11.67,Single Family,,listing_scrape
10 Brigade Hill Rd,07960,Morristown,2025-02-21,2025-02-20,,2600000,2600000,0.0,Single Family,,listing_scrape
1 White Deer Ln,07960,Morristown,2025-05-23,2025-03-06,,1695000,1780000,5.01,Single Family,,listing_scrape
29 Stone Ct,07960,Morristown,2025-07-08,2025-04-28,,949900,960000,1.06,Townhouse,,listing_scrape
11 Wetmore Ave Apt C,07960,Morristown,2025-05-17,2025-05-16,,260000,260000,0.0,Condo,,listing_scrape
25 White Deer Ln,07960,Morristown,2025-05-22,2025-05-21,,1850000,2250000,21.62,Single Family,,listing_scrape
44 Primrose Trl,07960,Morristown,2025-06-10,2025-06-09,,1200000,1200000,0.0,Single Family,,listing_scrape
15 Heather Ln,07960,Morristown,2025-09-17,2025-06-20,,825000,894900,8.47,Single Family,,listing_scrape
5 Jonathan Smith Rd,07960,Morristown,2026-03-30,2025-10-30,,1495000,1635000,9.36,Single Family,,listing_scrape
29 Kitchell Rd,07960,Morristown,2026-01-27,2025-11-14,,2700000,2650000,-1.85,Single Family,,listing_scrape
139 Woodland Ave,07960,Morristown,2026-03-30,2026-01-06,,874999,845000,-3.43,Single Family,,listing_scrape
2 Twombly Ct,07960,Morristown,2026-03-30,2026-01-20,,660000,745000,12.88,Townhouse,,listing_scrape
13 Woodlawn Dr,07960,Morristown,2026-05-13,2026-02-13,,849000,850000,0.12,Single Family,,listing_scrape
16 Lee Dr,07960,Morristown,2026-05-12,2026-03-05,,1095000,1068000,-2.47,Condo,,listing_scrape
15 Beechwood Dr,07960,Morristown,2026-06-07,2026-03-20,,1417500,1417500,0.0,Single Family,,listing_scrape
80 Spring Valley Rd,07960,Morristown,2026-05-01,2026-04-30,,1895000,1895000,0.0,Single Family,,listing_scrape
83 Hunterdon Blvd,07974,New Providence,2023-08-23,2023-08-15,,875000,925000,5.71,Single Family,,listing_scrape
20 Marion Ave,07974,New Providence,2025-01-31,2023-10-06,,1250000,1250000,0.0,Single Family,,listing_scrape
55 W Fourth St,07974,New Providence,2024-03-13,2023-12-14,,650000,721000,10.92,Single Family,,"listing_scrape,nj_records"
8 PINE CT,07974,New Providence,2024-03-13,2023-12-15,,1349000,1350000,0.07,Single Family,,"listing_scrape,nj_records"
229 UNION AVE,07974,New Providence,2024-03-31,2024-01-04,,625000,635000,1.6,Single Family,,"listing_scrape,nj_records"
13 HEATHER CT,07974,New Providence,2024-03-31,2024-01-22,,749900,776000,3.48,Single Family,,"listing_scrape,nj_records"
110 PRIMROSE DR,07974,New Providence,2024-03-31,2024-01-24,,615000,765000,24.39,Single Family,,"listing_scrape,nj_records"
75 FAIRVIEW AVE,07974,New Providence,2025-01-31,2024-03-18,,729900,729900,0.0,Single Family,,"listing_scrape,nj_records"
52 PEARL ST,07974,New Providence,2024-08-04,2024-05-09,,1450000,1530000,5.52,Single Family,,"listing_scrape,nj_records"
25 WALNUT ST,07974,New Providence,2024-08-04,2024-05-10,,799000,900000,12.64,Single Family,,"listing_scrape,nj_records"
15 WALTON AVE,07974,New Providence,2024-08-04,2024-05-14,,1095000,1271000,16.07,Single Family,year_built,"listing_scrape,nj_records"
35 MAPLE ST,07974,New Providence,2024-08-04,2024-05-20,,599000,680000,13.52,Single Family,year_built,"listing_scrape,nj_records"
15 RIVERBEND CT,07974,New Providence,2024-08-04,2024-05-28,,639000,639000,0.0,Condo,,"listing_scrape,nj_records"
35 Laurel Dr,07974,New Providence,2024-07-26,2024-07-25,,735000,712500,-3.06,Single Family,,listing_scrape
163 OAKWOOD DR,07974,New Providence,2024-09-09,2024-08-01,,2350000,2350000,0.0,Single Family,year_built,"listing_scrape,nj_records"
379 CENTRAL AVE,07974,New Providence,2024-10-31,2024-08-02,,799000,925000,15.77,Single Family,,"listing_scrape,nj_records"
158 Colchester Rd,07974,New Providence,2024-12-12,2024-12-11,,1549000,1650000,6.52,Single Family,,listing_scrape
37 Green Way,07974,New Providence,2025-12-09,2025-09-26,,1325000,1325000,0.0,Townhouse,,listing_scrape
159 Oakwood Dr,07974,New Providence,2025-11-11,2025-11-10,,3599000,3599000,0.0,Single Family,,listing_scrape
11 Etmore Pl,07974,New Providence,2026-01-22,2025-11-21,,899900,975000,8.35,Single Family,,listing_scrape
82 Central Ave,07974,New Providence,2026-01-17,2026-01-15,,1425000,1490000,4.56,Single Family,,listing_scrape
68 Elm St,07974,New Providence,2026-04-19,2026-01-31,,999000,1125000,12.61,Single Family,,listing_scrape
112 Crane Cir,07974,New Providence,2026-07-07,2026-04-24,,975000,999999,2.56,Single Family,,listing_scrape
31 Commonwealth Ave,07974,New Providence,2026-06-25,2026-06-12,,710000,710000,0.0,Single Family,,listing_scrape
Union St,07980,Long Hill,2023-09-18,2023-08-28,,85000,85000,0.0,Land,,listing_scrape
61 Lupine Way,07980,Long Hill,2024-03-13,2023-12-15,,624900,700000,12.02,Single Family,,listing_scrape
147 LUPINE WAY,07980,Long Hill,2024-03-13,2023-12-18,,360000,360000,0.0,Single Family,year_built,"listing_scrape,nj_records"
11 COUNTRY LN,07980,Long Hill,2024-03-31,2024-01-10,,979000,1050000,7.25,Single Family,,"listing_scrape,nj_records"
40 Saint Josephs Dr,07980,Long Hill,2024-08-04,2024-05-21,,715000,819000,14.55,Single Family,,listing_scrape
282 Mercer St,07980,Long Hill,2025-09-19,2025-05-09,,780000,780000,0.0,Single Family,,listing_scrape
313 Warren Ave,07980,Long Hill,2026-04-19,2026-02-13,,529900,600313,13.29,Single Family,,listing_scrape
2 CORY LANE,08807,Bridgewater,2025-07-23,2023-08-08,,825000,909000,10.18,Single Family,,"listing_scrape,nj_records"
5  ADRIAN TERRACE,08807,Bridgewater,2024-01-02,2023-10-16,,950000,1100000,15.79,Single Family,,"listing_scrape,nj_records"
382 UNION AVE,08807,Bridgewater,2025-07-23,2023-11-13,,389900,389900,0.0,Single Family,,"listing_scrape,nj_records"
4806 PATTERSON ST.,08807,Bridgewater,2025-07-23,2023-11-28,,559900,550000,-1.77,Townhouse,,"listing_scrape,nj_records"
277 HOLLAND COURT,08807,Bridgewater,2024-03-13,2023-12-15,,825000,890000,7.88,Single Family,,"listing_scrape,nj_records"
155 Victoria Dr Unit 155,08807,Bridgewater,2024-03-13,2023-12-18,,395000,410000,3.8,Condo,,"listing_scrape,nj_records"
1612 Mountain Top Rd,08807,Bridgewater,2024-03-13,2023-12-19,,850000,799000,-6.0,Single Family,,listing_scrape
1605 VROOM DR.,08807,Bridgewater,2024-03-13,2023-12-21,,549000,584000,6.38,Condo,,"listing_scrape,nj_records"
20 HARRY ROAD,08807,Bridgewater,2024-03-13,2024-01-05,,449900,460000,2.24,Single Family,,"listing_scrape,nj_records"
9 Stanford Dr Apt 1A,08807,Bridgewater,2024-03-31,2024-01-18,,217000,220000,1.38,Condo,,"listing_scrape,nj_records"
333 COUNTRY CLUB ROAD,08807,Bridgewater,2024-03-31,2024-01-25,,714900,700000,-2.08,Single Family,,"listing_scrape,nj_records"
102 HAGERMAN CT.,08807,Bridgewater,2024-03-05,2024-03-04,,479900,475000,-1.02,Condo,,"listing_scrape,nj_records"
185 MARY COURT,08807,Bridgewater,2025-01-31,2024-03-08,,399000,377500,-5.39,Condo,,"listing_scrape,nj_records"
7 Dartmouth Ave Apt 1B,08807,Bridgewater,2024-05-16,2024-03-15,,269000,270000,0.37,Condo,,"listing_scrape,nj_records"
11 HOAGLAND CT.,08807,Bridgewater,2024-08-04,2024-05-02,,725000,770000,6.21,Single Family,,"listing_scrape,nj_records"
2003 Ackmen Ct,08807,Bridgewater,2024-08-04,2024-05-09,,550000,590000,7.27,Townhouse,,listing_scrape
116 IVY LANE,08807,Bridgewater,2024-08-04,2024-05-15,,725000,775000,6.9,Single Family,,"listing_scrape,nj_records"
268 FARMER ROAD,08807,Bridgewater,2024-08-04,2024-05-15,,725000,823500,13.59,Single Family,,"listing_scrape,nj_records"
6 SLACK COURT,08807,Bridgewater,2024-08-04,2024-05-17,,899000,951000,5.78,Single Family,,"listing_scrape,nj_records"
1805 DOOLITTLE DRIVE,08807,Bridgewater,2024-08-04,2024-05-20,,410000,430000,4.88,Condo,,"listing_scrape,nj_records"
1048 Route # 202/206,08807,Bridgewater,2024-08-04,2024-05-22,,985000,975000,-1.02,Single Family,,listing_scrape
304 STRATFORD PL.,08807,Bridgewater,2024-08-04,2024-05-23,,334900,340000,1.52,Condo,,"listing_scrape,nj_records"
5 Flanders Way,08807,Bridgewater,2024-08-11,2024-05-23,,775000,860000,10.97,Single Family,,listing_scrape
29 MUIRFIELD LN.,08807,Bridgewater,2024-08-04,2024-05-24,,840000,875000,4.17,Single Family,,"listing_scrape,nj_records"
3205 PINHORN DRIVE,08807,Bridgewater,2024-08-04,2024-05-24,,460000,450000,-2.17,Townhouse,,"listing_scrape,nj_records"
38 ALLEN ROAD,08807,Bridgewater,2024-08-04,2024-05-29,,675000,730000,8.15,Single Family,,"listing_scrape,nj_records"
178 NORTHFIELD RD.,08807,Bridgewater,2024-08-04,2024-05-31,,425000,460000,8.24,Townhouse,,"listing_scrape,nj_records"
756 WINGATE DRIVE,08807,Bridgewater,2024-08-04,2024-05-31,,825000,850000,3.03,Single Family,,"listing_scrape,nj_records"
6 HEATH DR.,08807,Bridgewater,2024-06-29,2024-06-28,,1600000,1600000,0.0,Single Family,,"listing_scrape,nj_records"
616 3rd St,08807,Bridgewater,2025-01-31,2024-06-28,,435000,485000,11.49,Single Family,,listing_scrape
1074 BROWN ROAD,08807,Bridgewater,2024-10-28,2024-07-12,,630000,712000,13.02,Single Family,,"listing_scrape,nj_records"
3608 PINHORN DRIVE,08807,Bridgewater,2024-10-10,2024-08-09,,499999,540000,8.0,Condo,,"listing_scrape,nj_records"
683 TALAMINI ROAD,08807,Bridgewater,2024-10-10,2024-08-19,,619683,686683,10.81,Single Family,,"listing_scrape,nj_records"
3 HODGE DR.,08807,Bridgewater,2024-11-19,2024-08-28,,1300000,1450000,11.54,Single Family,,"listing_scrape,nj_records"
39 NORTH AVENUE,08807,Bridgewater,2025-02-20,2024-09-11,,649900,750000,15.4,Single Family,,"listing_scrape,nj_records"
133 HILLSIDE AVENUE,08807,Bridgewater,2025-07-23,2024-09-30,,550000,676000,22.91,Single Family,,"listing_scrape,nj_records"
163 Candlewick Ln,08807,Bridgewater,2025-02-20,2024-12-06,,872500,872500,0.0,Single Family,,listing_scrape
703 Brokaw Ct,08807,Bridgewater,2026-02-24,2025-03-20,,439900,455000,3.43,Townhouse,,listing_scrape
11 Dartmouth Ave Apt 1B,08807,Bridgewater,2025-09-19,2025-04-23,,270000,285000,5.56,Condo,,listing_scrape
526 Vanderveer Rd,08807,Bridgewater,2025-09-19,2025-06-12,,1070000,1100000,2.8,Single Family,,listing_scrape
10 Tiffin Pl,08807,Bridgewater,2025-09-19,2025-06-13,,599900,585000,-2.48,Single Family,,listing_scrape
256 Marcia Way,08807,Bridgewater,2026-02-24,2025-07-31,,614999,597500,-2.85,Townhouse,,listing_scrape
2012 Vroom Dr,08807,Bridgewater,2026-05-27,2025-09-15,,419999,415000,-1.19,Condo,,listing_scrape
14 Dartmouth Ave Apt 1A,08807,Bridgewater,2026-03-25,2025-10-15,,299000,340000,13.71,Condo,,listing_scrape
876 Sunset Rdg,08807,Bridgewater,2026-04-14,2026-02-03,,1650000,1635000,-0.91,Single Family,,listing_scrape
409 Stony Brook Dr,08807,Bridgewater,2026-04-19,2026-02-12,,850000,850000,0.0,Single Family,,listing_scrape
332 2nd St,08812,Green Brook,2026-06-21,2023-07-10,,499000,530000,6.21,Single Family,,listing_scrape
4 DUDLEY COURT,08812,Green Brook,2025-07-23,2023-07-10,,395000,425000,7.59,Condo,,"listing_scrape,nj_records"
1236 King Ct,08812,Green Brook,2025-01-31,2023-08-14,,325000,325000,0.0,Condo,,listing_scrape
727 1st St,08812,Green Brook,2026-01-21,2023-09-01,,419000,419000,0.0,Single Family,,listing_scrape
112 Front St,08812,Green Brook,2024-01-02,2023-10-20,,480000,515000,7.29,Single Family,,listing_scrape
605 2nd St,08812,Green Brook,2024-03-13,2023-12-20,,550000,540000,-1.82,Single Family,,listing_scrape
123 MOUNTAIN PKWY.,08812,Green Brook,2024-03-13,2023-12-21,,525000,550000,4.76,Single Family,lot_sqft;year_built,"listing_scrape,nj_records"
1822 King Ct Unit 1822,08812,Green Brook,2024-03-31,2024-01-05,,320000,380000,18.75,Condo,,"listing_scrape,nj_records"
718 Front St,08812,Green Brook,2025-07-23,2024-03-14,,379900,357000,-6.03,Single Family,,listing_scrape
64 RIDGE ROAD,08812,Green Brook,2025-07-23,2024-03-27,,1249000,1249000,0.0,Single Family,,"listing_scrape,nj_records"
137 GREENBROOK ROAD,08812,Green Brook,2025-05-01,2024-04-04,,480000,535000,11.46,Single Family,,"listing_scrape,nj_records"
1042 SHADOWLAWN DRIVE,08812,Green Brook,2025-01-31,2024-04-10,,450000,520000,15.56,Townhouse,,"listing_scrape,nj_records"
332 Penfield Pl,08812,Green Brook,2024-08-04,2024-05-15,,499900,505000,1.02,Single Family,,listing_scrape
31 ROCK ROAD W.,08812,Green Brook,2024-08-04,2024-05-16,,850000,870000,2.35,Single Family,,"listing_scrape,nj_records"
115 WARRENVILLE RD.,08812,Green Brook,2024-08-04,2024-05-22,,535000,575000,7.48,Single Family,,"listing_scrape,nj_records"
327 New Market Rd,08812,Green Brook,2024-08-04,2024-05-31,,459900,500000,8.72,Single Family,,listing_scrape
765 Third St,08812,Green Brook,2025-02-20,2024-09-10,,525000,595000,13.33,Single Family,,listing_scrape
828 Dunellen Ave,08812,Green Brook,2025-01-28,2024-10-31,,384900,365000,-5.17,Single Family,,listing_scrape
563 Mountainview Ter,08812,Green Brook,2025-07-23,2024-11-26,,899990,899990,0.0,Single Family,,listing_scrape
342 Oak Pkwy,08812,Green Brook,2025-07-07,2025-01-07,,699000,677000,-3.15,Single Family,,listing_scrape
322 2nd St,08812,Green Brook,2026-06-22,2025-09-19,,799000,750000,-6.13,Single Family,,listing_scrape
1 Heathcote Ave,08817,Edison,2025-01-31,2023-07-11,,399000,380000,-4.76,Single Family,,listing_scrape
16 Cambridge Rd,08817,Edison,2025-09-15,2023-08-03,,603000,643000,6.63,Single Family,,listing_scrape
37 MARKHAM RD,08817,Edison,2023-08-17,2023-08-07,,725000,720000,-0.69,Single Family,,"listing_scrape,nj_records"
129 COLLEGE DRIVE,08817,Edison,2025-09-15,2023-08-21,,192000,193000,0.52,Condo,,"listing_scrape,nj_records"
17 LORDINA DR,08817,Edison,2025-01-30,2023-09-06,,784950,835000,6.38,Single Family,,"listing_scrape,nj_records"
57 EARDLEY RD,08817,Edison,2025-01-31,2023-09-11,,500000,555000,11.0,Single Family,,"listing_scrape,nj_records"
108 MERRYWOOD DR,08817,Edison,2024-01-02,2023-10-04,,349000,365000,4.58,Condo Townhome Rowhome Coop,,"listing_scrape,nj_records"
56 SHARON AVE,08817,Edison,2025-01-31,2023-10-04,,525000,560000,6.67,Single Family,sold_date,"listing_scrape,nj_records"
25 IRVING ST,08817,Edison,2025-01-31,2023-10-06,,529000,470000,-11.15,Single Family,,"listing_scrape,nj_records"
16 WOERNER CT,08817,Edison,2024-01-02,2023-10-10,,499000,460000,-7.82,Single Family,,"listing_scrape,nj_records"
35 WALNUT ST,08817,Edison,2024-01-02,2023-10-13,,489999,480000,-2.04,Single Family,,"listing_scrape,nj_records"
20 Laurie Ln,08817,Edison,2024-01-02,2023-10-19,,450000,520000,15.56,Single Family,,listing_scrape
54 Idlewild Rd,08817,Edison,2025-01-31,2023-10-23,,400000,370000,-7.5,Single Family,,listing_scrape
1732 Waterford Dr,08817,Edison,2024-01-02,2023-10-24,,349000,340000,-2.58,Condo,,listing_scrape
4207 HANA RD,08817,Edison,2023-11-03,2023-10-26,,400000,390000,-2.5,Condo Townhome Rowhome Coop,,"listing_scrape,nj_records"
5 York Dr Apt 2A,08817,Edison,2024-01-02,2023-10-26,,111000,130000,17.12,Coop,,listing_scrape
3603 Hana Rd,08817,Edison,2024-01-02,2023-10-27,,440000,430000,-2.27,Condo Townhome Rowhome Coop,,listing_scrape
4303 HANA RD,08817,Edison,2024-01-30,2024-01-03,,440000,430000,-2.27,Condo Townhome Rowhome Coop,,"listing_scrape,nj_records"
196 College Dr Unit 196,08817,Edison,2025-01-31,2024-02-02,,250000,247000,-1.2,Condo,,listing_scrape
89 IDLEWILD RD,08817,Edison,2024-02-20,2024-02-14,,800000,800000,0.0,Single Family,,"listing_scrape,nj_records"
17 Player Ave,08817,Edison,2024-03-07,2024-02-29,,379888,390000,2.66,Multi-Family,,listing_scrape
183 Plainfield Ave,08817,Edison,2025-06-25,2024-03-06,,495000,540000,9.09,Single Family,,listing_scrape
2076 Woodbridge Ave,08817,Edison,2024-03-14,2024-03-06,,300000,285000,-5.0,Land,,listing_scrape
30 MEADOW RD,08817,Edison,2025-07-23,2024-03-12,,525000,525000,0.0,Single Family,,"listing_scrape,nj_records"
14 EASTLICK RD,08817,Edison,2026-06-22,2024-04-04,,579000,605000,4.49,Single Family,,"listing_scrape,nj_records"
68 MELBOURNE ST,08817,Edison,2026-04-24,2024-04-25,,699999,660000,-5.71,Single Family,,"listing_scrape,nj_records"
21 OVINGTON AVE,08817,Edison,2025-01-31,2024-05-14,,515000,540000,4.85,Single Family,,"listing_scrape,nj_records"
157 HILLCREST AVE,08817,Edison,2024-08-04,2024-05-28,,579900,660000,13.81,Single Family,year_built,"listing_scrape,nj_records"
